index,year,month,day,rain,tmax,tmin,srad,Tmean,district
1165,2020,3,12,0.0,25.9,11.7,25.1,18.799999999999997,Debre markos
1166,2020,3,13,0.0,27.1,12.8,25.2,19.950000000000003,Debre markos
1167,2020,3,14,0.0,27.9,12.9,26.0,20.4,Debre markos
1168,2020,3,15,0.0,27.3,11.8,26.5,19.55,Debre markos
1169,2020,3,16,0.0,26.8,11.9,25.9,19.35,Debre markos
1170,2020,3,17,0.8,25.6,13.2,22.5,19.4,Debre markos
1171,2020,3,18,2.9,26.6,14.0,22.7,20.3,Debre markos
1172,2020,3,19,1.9,26.1,13.4,23.0,19.75,Debre markos
1173,2020,3,20,1.7,25.0,13.3,21.2,19.15,Debre markos
1174,2020,3,21,0.6,25.1,12.8,22.4,18.950000000000003,Debre markos
1175,2020,3,22,4.5,24.4,12.5,21.5,18.45,Debre markos
1176,2020,3,23,4.7,23.6,13.3,18.4,18.450000000000003,Debre markos
1177,2020,3,24,10.6,21.7,12.0,17.1,16.85,Debre markos
1178,2020,3,25,12.3,22.3,12.3,17.8,17.3,Debre markos
1179,2020,3,26,4.3,23.2,11.6,21.1,17.4,Debre markos
1180,2020,3,27,3.7,23.6,12.0,21.0,17.8,Debre markos
1181,2020,3,28,1.2,24.3,11.1,23.6,17.7,Debre markos
1182,2020,3,29,1.8,24.3,11.5,23.0,17.9,Debre markos
1183,2020,3,30,2.6,24.2,12.2,21.6,18.2,Debre markos
1184,2020,3,31,9.3,22.3,13.0,16.2,17.65,Debre markos
1185,2020,4,1,0.0,25.6,12.0,24.2,18.8,Debre markos
1186,2020,4,2,0.0,25.8,11.9,24.6,18.85,Debre markos
1187,2020,4,3,0.0,24.1,11.7,22.3,17.9,Debre markos
1188,2020,4,4,0.0,26.2,12.0,24.9,19.1,Debre markos
1189,2020,4,5,0.0,26.2,13.4,23.1,19.8,Debre markos
1190,2020,4,6,0.0,28.1,12.4,26.4,20.25,Debre markos
1191,2020,4,7,0.0,28.6,11.3,27.5,19.950000000000003,Debre markos
1192,2020,4,8,0.0,28.0,10.5,27.6,19.25,Debre markos
1193,2020,4,9,0.0,27.3,13.3,24.6,20.3,Debre markos
1194,2020,4,10,0.0,28.6,13.4,25.8,21.0,Debre markos
1195,2020,4,11,0.0,29.0,13.3,26.2,21.15,Debre markos
1196,2020,4,12,0.0,28.3,13.9,25.0,21.1,Debre markos
1197,2020,4,13,0.0,30.0,13.3,26.9,21.65,Debre markos
1198,2020,4,14,0.0,30.2,13.0,27.2,21.6,Debre markos
1199,2020,4,15,0.0,30.6,12.7,27.5,21.65,Debre markos
1200,2020,4,16,0.2,26.4,13.2,23.3,19.799999999999997,Debre markos
1201,2020,4,17,0.0,29.2,13.4,26.2,21.3,Debre markos
1202,2020,4,18,3.5,25.1,13.3,20.9,19.200000000000003,Debre markos
1203,2020,4,19,4.4,24.2,13.2,19.7,18.7,Debre markos
1204,2020,4,20,6.0,23.9,13.9,17.6,18.9,Debre markos
1205,2020,4,21,1.9,25.6,13.0,22.3,19.3,Debre markos
1206,2020,4,22,0.9,25.3,13.4,21.2,19.35,Debre markos
1207,2020,4,23,0.0,26.2,12.1,24.2,19.15,Debre markos
1208,2020,4,24,0.2,26.2,12.1,24.2,19.15,Debre markos
1209,2020,4,25,0.0,27.1,13.6,23.6,20.35,Debre markos
1210,2020,4,26,0.0,26.6,12.8,23.9,19.700000000000003,Debre markos
1211,2020,4,27,0.0,27.9,13.1,24.8,20.5,Debre markos
1212,2020,4,28,0.0,26.5,11.8,24.7,19.15,Debre markos
1213,2020,4,29,0.0,27.2,11.9,25.3,19.55,Debre markos
1214,2020,4,30,0.0,26.6,11.5,25.1,19.05,Debre markos
1215,2020,5,1,0.0,27.0,10.8,25.9,18.9,Debre markos
1216,2020,5,2,0.0,25.2,12.0,22.9,18.6,Debre markos
1217,2020,5,3,0.6,26.4,13.9,21.9,20.15,Debre markos
1218,2020,5,4,0.1,25.8,14.3,20.2,20.05,Debre markos
1219,2020,5,5,0.3,26.1,14.0,21.2,20.05,Debre markos
1220,2020,5,6,0.7,24.1,13.6,18.4,18.85,Debre markos
1221,2020,5,7,0.0,27.5,13.7,23.5,20.6,Debre markos
1222,2020,5,8,0.0,26.8,12.8,23.8,19.8,Debre markos
1223,2020,5,9,0.0,29.0,14.7,24.0,21.85,Debre markos
1224,2020,5,10,0.2,27.9,13.3,24.2,20.6,Debre markos
1225,2020,5,11,0.0,29.0,12.4,25.8,20.7,Debre markos
1226,2020,5,12,0.0,29.7,13.3,25.6,21.5,Debre markos
1227,2020,5,13,0.0,30.3,12.0,26.5,21.15,Debre markos
1228,2020,5,14,0.0,27.8,10.8,25.9,19.3,Debre markos
1229,2020,5,15,0.0,30.1,10.1,26.9,20.1,Debre markos
1230,2020,5,16,0.0,28.8,10.6,26.3,19.7,Debre markos
1231,2020,5,17,0.0,30.0,9.6,26.8,19.8,Debre markos
1232,2020,5,18,0.0,29.1,9.9,26.5,19.5,Debre markos
1233,2020,5,19,0.0,27.3,12.7,23.9,20.0,Debre markos
1234,2020,5,20,0.0,27.7,11.9,24.9,19.8,Debre markos
1235,2020,5,21,0.0,27.2,10.7,25.3,18.95,Debre markos
1236,2020,5,22,0.0,26.8,12.0,24.0,19.4,Debre markos
1237,2020,5,23,0.4,25.7,12.3,22.6,19.0,Debre markos
1238,2020,5,24,0.4,23.7,12.6,19.1,18.15,Debre markos
1239,2020,5,25,0.0,22.2,12.2,17.2,17.2,Debre markos
1240,2020,5,26,1.0,22.4,12.3,17.4,17.35,Debre markos
1241,2020,5,27,0.6,23.2,13.1,17.3,18.15,Debre markos
1242,2020,5,28,2.9,22.5,13.3,15.4,17.9,Debre markos
1243,2020,5,29,0.4,24.6,12.6,20.5,18.6,Debre markos
1244,2020,5,30,0.7,25.3,12.0,22.3,18.65,Debre markos
1245,2020,5,31,0.3,24.1,13.1,18.9,18.6,Debre markos
1246,2020,6,1,3.2,23.8,12.7,19.1,18.25,Debre markos
1247,2020,6,2,0.8,23.7,12.1,19.9,17.9,Debre markos
1248,2020,6,3,0.0,25.7,11.9,22.8,18.8,Debre markos
1249,2020,6,4,0.1,24.3,11.7,21.4,18.0,Debre markos
1250,2020,6,5,28.1,21.6,13.1,13.7,17.35,Debre markos
1251,2020,6,6,0.4,23.7,11.5,20.7,17.6,Debre markos
1252,2020,6,7,0.3,23.0,11.1,20.3,17.05,Debre markos
1253,2020,6,8,5.4,20.9,10.9,17.1,15.899999999999999,Debre markos
1254,2020,6,9,9.0,20.2,11.5,14.3,15.85,Debre markos
1255,2020,6,10,2.6,20.9,11.9,15.0,16.4,Debre markos
1256,2020,6,11,22.5,20.5,11.6,14.8,16.05,Debre markos
1257,2020,6,12,12.1,18.3,10.9,11.5,14.600000000000001,Debre markos
1258,2020,6,13,0.3,20.2,9.8,17.8,15.0,Debre markos
1259,2020,6,14,0.9,19.7,10.3,15.7,15.0,Debre markos
1260,2020,6,15,2.8,19.1,10.9,13.1,15.0,Debre markos
1261,2020,6,16,2.0,19.3,10.3,14.8,14.8,Debre markos
1262,2020,6,17,0.0,19.8,9.6,17.4,14.7,Debre markos
1263,2020,6,18,0.6,20.9,9.7,19.1,15.299999999999999,Debre markos
1264,2020,6,19,8.4,19.3,12.3,10.3,15.8,Debre markos
1265,2020,6,20,6.8,19.8,11.4,13.6,15.600000000000001,Debre markos
1266,2020,6,21,0.1,21.1,9.8,19.3,15.450000000000001,Debre markos
1267,2020,6,22,0.2,21.4,11.3,17.0,16.35,Debre markos
1268,2020,6,23,12.2,23.7,11.9,20.0,17.8,Debre markos
1269,2020,6,24,0.0,26.1,11.5,23.4,18.8,Debre markos
1270,2020,6,25,0.0,26.7,12.3,23.2,19.5,Debre markos
1271,2020,6,26,2.6,23.8,12.3,19.6,18.05,Debre markos
1272,2020,6,27,0.0,24.1,12.8,19.3,18.450000000000003,Debre markos
1273,2020,6,28,1.2,21.4,13.1,13.4,17.25,Debre markos
1274,2020,6,29,1.4,21.6,11.9,16.4,16.75,Debre markos
1275,2020,6,30,1.3,21.4,11.8,16.2,16.6,Debre markos
1276,2020,7,1,4.9,20.2,12.6,11.9,16.4,Debre markos
1277,2020,7,2,0.0,22.3,10.1,20.7,16.2,Debre markos
1278,2020,7,3,0.0,23.4,11.1,20.8,17.25,Debre markos
1279,2020,7,4,0.5,21.9,12.3,16.2,17.1,Debre markos
1280,2020,7,5,1.4,20.9,13.1,12.3,17.0,Debre markos
1281,2020,7,6,2.1,22.3,12.7,16.1,17.5,Debre markos
1282,2020,7,7,4.3,20.1,13.1,10.4,16.6,Debre markos
1283,2020,7,8,24.9,18.7,13.0,7.5,15.85,Debre markos
1284,2020,7,9,66.5,18.3,12.6,7.3,15.45,Debre markos
1285,2020,7,10,0.1,18.4,11.7,9.7,15.049999999999999,Debre markos
1286,2020,7,11,5.5,19.0,11.1,12.5,15.05,Debre markos
1287,2020,7,12,0.0,21.0,11.5,16.0,16.25,Debre markos
1288,2020,7,13,0.5,19.9,11.8,13.0,15.85,Debre markos
1289,2020,7,14,0.6,21.5,11.3,17.5,16.4,Debre markos
1290,2020,7,15,1.1,21.1,12.0,15.1,16.55,Debre markos
1291,2020,7,16,1.6,22.7,12.0,18.5,17.35,Debre markos
1292,2020,7,17,3.3,22.8,11.8,18.9,17.3,Debre markos
1293,2020,7,18,0.1,22.9,12.2,18.4,17.549999999999997,Debre markos
1294,2020,7,19,23.0,21.9,12.8,15.0,17.35,Debre markos
1295,2020,7,20,0.7,22.0,12.5,16.1,17.25,Debre markos
1296,2020,7,21,50.9,21.8,12.6,15.4,17.2,Debre markos
1297,2020,7,22,26.6,21.8,13.2,14.1,17.5,Debre markos
1298,2020,7,23,11.5,21.1,13.2,12.7,17.15,Debre markos
1299,2020,7,24,18.9,20.9,12.9,12.8,16.9,Debre markos
1300,2020,7,25,7.2,19.8,13.1,9.9,16.45,Debre markos
1301,2020,7,26,1.4,20.8,12.3,14.0,16.55,Debre markos
1302,2020,7,27,3.9,18.6,12.2,9.1,15.4,Debre markos
1303,2020,7,28,6.0,19.7,11.6,13.2,15.649999999999999,Debre markos
1304,2020,7,29,14.9,18.3,12.1,8.7,15.2,Debre markos
1305,2020,7,30,0.0,21.9,10.0,20.5,15.95,Debre markos
1306,2020,7,31,0.2,21.4,12.5,14.9,16.95,Debre markos
1307,2020,8,1,7.3,23.7,11.9,20.4,17.8,Debre markos
1308,2020,8,2,5.9,23.1,13.9,15.6,18.5,Debre markos
1309,2020,8,3,0.2,24.1,11.8,21.2,17.950000000000003,Debre markos
1310,2020,8,4,1.8,23.0,12.8,17.7,17.9,Debre markos
1311,2020,8,5,0.0,24.4,10.7,23.3,17.549999999999997,Debre markos
1312,2020,8,6,1.9,22.6,13.1,16.3,17.85,Debre markos
1313,2020,8,7,11.2,21.2,13.0,13.4,17.1,Debre markos
1314,2020,8,8,6.3,19.4,12.7,9.8,16.049999999999997,Debre markos
1315,2020,8,9,0.2,22.3,10.3,20.9,16.3,Debre markos
1316,2020,8,10,0.1,23.1,11.3,20.6,17.200000000000003,Debre markos
1317,2020,8,11,0.5,23.5,11.2,21.5,17.35,Debre markos
1318,2020,8,12,10.0,21.8,13.0,14.7,17.4,Debre markos
1319,2020,8,13,3.0,21.5,12.6,14.9,17.05,Debre markos
1320,2020,8,14,26.1,20.7,12.6,13.3,16.65,Debre markos
1321,2020,8,15,62.4,18.0,12.6,6.9,15.3,Debre markos
1322,2020,8,16,27.2,21.2,10.9,17.9,16.05,Debre markos
1323,2020,8,17,7.6,18.9,12.5,9.1,15.7,Debre markos
1324,2020,8,18,11.4,20.8,11.2,16.6,16.0,Debre markos
1325,2020,8,19,1.0,21.2,11.2,17.4,16.2,Debre markos
1326,2020,8,20,0.3,21.1,10.8,18.1,15.950000000000001,Debre markos
1327,2020,8,21,10.1,20.0,12.4,12.2,16.2,Debre markos
1328,2020,8,22,53.7,18.1,12.7,7.0,15.4,Debre markos
1329,2020,8,23,12.0,17.9,11.6,9.2,14.75,Debre markos
1330,2020,8,24,8.6,19.4,10.9,14.2,15.149999999999999,Debre markos
1331,2020,8,25,0.6,19.6,11.0,14.4,15.3,Debre markos
1332,2020,8,26,0.0,21.4,10.1,20.2,15.75,Debre markos
1333,2020,8,27,6.4,20.6,11.6,15.5,16.1,Debre markos
1334,2020,8,28,2.0,19.3,12.2,11.0,15.75,Debre markos
1335,2020,8,29,6.3,19.8,11.2,14.4,15.5,Debre markos
1336,2020,8,30,26.1,18.8,11.9,10.6,15.350000000000001,Debre markos
1337,2020,8,31,0.0,21.0,10.6,18.3,15.8,Debre markos
1338,2020,9,1,0.7,22.9,11.9,19.6,17.4,Debre markos
1339,2020,9,2,7.7,21.0,11.7,16.1,16.35,Debre markos
1340,2020,9,3,76.5,18.5,12.1,9.4,15.3,Debre markos
1341,2020,9,4,1.9,21.6,10.3,20.3,15.950000000000001,Debre markos
1342,2020,9,5,2.7,21.0,11.8,16.0,16.4,Debre markos
1343,2020,9,6,0.0,23.4,11.0,22.1,17.2,Debre markos
1344,2020,9,7,0.0,23.6,10.2,23.6,16.9,Debre markos
1345,2020,9,8,0.0,22.3,11.3,19.6,16.8,Debre markos
1346,2020,9,9,0.0,22.1,10.9,20.0,16.5,Debre markos
1347,2020,9,10,1.2,21.5,11.8,17.0,16.65,Debre markos
1348,2020,9,11,0.8,21.2,11.1,17.9,16.15,Debre markos
1349,2020,9,12,0.1,21.1,11.2,17.4,16.15,Debre markos
1350,2020,9,13,0.2,22.1,11.6,18.7,16.85,Debre markos
1351,2020,9,14,0.1,23.9,12.3,20.7,18.1,Debre markos
1352,2020,9,15,0.0,25.2,11.9,23.6,18.55,Debre markos
1353,2020,9,16,0.4,23.0,12.4,18.9,17.7,Debre markos
1354,2020,9,17,0.3,24.0,13.5,18.8,18.75,Debre markos
1355,2020,9,18,0.0,24.3,12.6,21.1,18.45,Debre markos
1356,2020,9,19,0.3,24.7,12.5,21.8,18.6,Debre markos
1357,2020,9,20,0.0,24.0,13.3,19.2,18.65,Debre markos
1358,2020,9,21,22.1,21.7,12.1,16.7,16.9,Debre markos
1359,2020,9,22,10.3,20.7,11.2,16.6,15.95,Debre markos
1360,2020,9,23,18.1,20.5,11.2,16.2,15.85,Debre markos
1361,2020,9,24,53.3,19.2,11.6,12.0,15.399999999999999,Debre markos
1362,2020,9,25,3.2,21.2,11.2,17.7,16.2,Debre markos
1363,2020,9,26,0.0,22.5,11.5,19.7,17.0,Debre markos
1364,2020,9,27,0.0,24.1,11.8,22.1,17.950000000000003,Debre markos
1365,2020,9,28,0.0,24.3,13.2,20.1,18.75,Debre markos
1366,2020,9,29,0.0,26.2,14.4,21.2,20.3,Debre markos
1367,2020,9,30,0.0,26.1,12.7,23.9,19.4,Debre markos
1368,2020,10,1,0.0,24.5,11.0,24.0,17.75,Debre markos
1369,2020,10,2,0.0,24.2,11.3,23.0,17.75,Debre markos
1370,2020,10,3,0.0,24.1,11.1,23.2,17.6,Debre markos
1371,2020,10,4,0.0,24.9,12.3,22.7,18.6,Debre markos
1372,2020,10,5,0.0,25.1,10.6,25.2,17.85,Debre markos
1373,2020,10,6,0.0,25.0,12.8,22.0,18.9,Debre markos
1374,2020,10,7,0.8,23.8,13.1,19.3,18.45,Debre markos
1375,2020,10,8,1.5,22.6,12.1,18.8,17.35,Debre markos
1376,2020,10,9,8.3,20.8,12.2,14.6,16.5,Debre markos
1377,2020,10,10,1.0,21.1,12.2,15.2,16.65,Debre markos
1378,2020,10,11,0.9,24.0,13.2,19.5,18.6,Debre markos
1379,2020,10,12,0.2,23.9,13.0,19.6,18.45,Debre markos
1380,2020,10,13,2.2,24.7,13.4,20.5,19.05,Debre markos
1381,2020,10,14,35.4,20.2,12.5,12.5,16.35,Debre markos
1382,2020,10,15,4.3,22.2,12.4,17.4,17.3,Debre markos
1383,2020,10,16,31.2,20.4,12.5,13.0,16.45,Debre markos
1384,2020,10,17,5.0,21.1,12.0,15.8,16.55,Debre markos
1385,2020,10,18,11.5,20.2,12.4,12.6,16.3,Debre markos
1386,2020,10,19,3.8,21.6,11.9,17.0,16.75,Debre markos
1387,2020,10,20,2.9,21.9,12.3,17.0,17.1,Debre markos
1388,2020,10,21,1.3,21.0,12.1,15.2,16.55,Debre markos
1389,2020,10,22,4.6,22.0,11.7,18.5,16.85,Debre markos
1390,2020,10,23,7.7,21.0,12.1,15.3,16.55,Debre markos
1391,2020,10,24,1.7,22.2,11.7,18.6,16.95,Debre markos
1392,2020,10,25,0.2,23.2,12.0,20.0,17.6,Debre markos
1393,2020,10,26,0.3,23.4,11.8,20.8,17.6,Debre markos
1394,2020,10,27,0.0,23.6,11.8,21.2,17.700000000000003,Debre markos
1395,2020,10,28,0.0,24.4,12.2,21.9,18.299999999999997,Debre markos
1396,2020,10,29,2.3,21.7,12.3,16.3,17.0,Debre markos
1397,2020,10,30,1.3,22.7,12.1,18.9,17.4,Debre markos
1398,2020,10,31,6.1,20.8,12.0,15.0,16.4,Debre markos
1399,2020,11,1,8.7,22.2,11.5,19.0,16.85,Debre markos
1400,2020,11,2,22.8,21.6,11.8,17.3,16.700000000000003,Debre markos
1401,2020,11,3,0.0,22.2,11.4,19.3,16.8,Debre markos
1402,2020,11,4,1.0,23.0,11.4,20.7,17.2,Debre markos
1403,2020,11,5,5.3,21.7,12.0,16.8,16.85,Debre markos
1404,2020,11,6,14.2,21.5,12.1,16.3,16.8,Debre markos
1405,2020,11,7,10.9,22.4,11.7,19.0,17.049999999999997,Debre markos
1406,2020,11,8,1.0,23.0,11.3,20.8,17.15,Debre markos
1407,2020,11,9,0.9,22.7,11.7,19.7,17.2,Debre markos
1408,2020,11,10,10.8,21.7,11.6,17.8,16.65,Debre markos
1409,2020,11,11,0.8,22.9,11.4,20.4,17.15,Debre markos
1410,2020,11,12,0.1,24.4,12.3,21.5,18.35,Debre markos
1411,2020,11,13,0.4,23.4,11.6,21.0,17.5,Debre markos
1412,2020,11,14,0.0,24.1,11.4,22.4,17.75,Debre markos
1413,2020,11,15,0.1,24.8,12.1,22.4,18.45,Debre markos
1414,2020,11,16,0.0,24.4,12.1,21.7,18.25,Debre markos
1415,2020,11,17,0.0,25.3,12.4,22.6,18.85,Debre markos
1416,2020,11,18,0.0,26.8,12.7,24.2,19.75,Debre markos
1417,2020,11,19,0.0,26.0,11.8,24.4,18.9,Debre markos
1418,2020,11,20,0.0,26.0,11.4,24.8,18.7,Debre markos
1419,2020,11,21,0.0,25.0,10.7,24.4,17.85,Debre markos
1420,2020,11,22,0.0,26.3,10.4,25.9,18.35,Debre markos
1421,2020,11,23,0.0,26.4,10.8,25.6,18.6,Debre markos
1422,2020,11,24,0.0,26.3,10.8,25.5,18.55,Debre markos
1423,2020,11,25,0.0,25.9,10.7,25.2,18.299999999999997,Debre markos
1424,2020,11,26,0.0,27.1,11.8,25.3,19.450000000000003,Debre markos
1425,2020,11,27,0.0,27.4,10.7,26.3,19.049999999999997,Debre markos
1426,2020,11,28,0.0,27.2,10.3,26.5,18.75,Debre markos
1427,2020,11,29,0.0,25.9,11.0,24.9,18.45,Debre markos
1428,2020,11,30,0.0,26.8,12.6,24.1,19.7,Debre markos
1429,2020,12,1,0.0,27.0,13.0,23.9,20.0,Debre markos
1430,2020,12,2,0.0,27.1,12.6,24.5,19.85,Debre markos
1431,2020,12,3,0.0,27.3,11.8,25.4,19.55,Debre markos
1432,2020,12,4,0.0,27.5,12.7,24.7,20.1,Debre markos
1433,2020,12,5,0.0,25.6,10.6,24.9,18.1,Debre markos
1434,2020,12,6,0.0,26.1,9.8,25.9,17.950000000000003,Debre markos
1435,2020,12,7,0.0,25.5,8.7,26.2,17.1,Debre markos
1436,2020,12,8,0.0,25.2,9.6,25.3,17.4,Debre markos
1437,2020,12,9,0.0,25.6,9.7,25.6,17.65,Debre markos
1438,2020,12,10,0.0,25.9,10.1,25.5,18.0,Debre markos
1439,2020,12,11,0.0,23.8,9.0,24.6,16.4,Debre markos
1440,2020,12,12,0.0,24.9,11.6,23.0,18.25,Debre markos
1441,2020,12,13,0.0,26.0,11.4,24.4,18.7,Debre markos
1442,2020,12,14,0.0,26.9,11.4,25.3,19.15,Debre markos
1443,2020,12,15,0.0,26.5,11.4,24.9,18.95,Debre markos
1444,2020,12,16,0.0,24.1,11.4,22.1,17.75,Debre markos
1445,2020,12,17,0.0,24.4,12.2,21.4,18.299999999999997,Debre markos
1446,2020,12,18,0.0,22.8,11.7,19.6,17.25,Debre markos
1447,2020,12,19,0.1,24.4,12.1,21.5,18.25,Debre markos
1448,2020,12,20,0.0,22.9,12.7,17.9,17.799999999999997,Debre markos
1449,2020,12,21,0.0,26.0,12.5,23.2,19.25,Debre markos
1450,2020,12,22,0.0,23.3,11.3,21.1,17.3,Debre markos
1451,2020,12,23,0.0,25.3,12.2,22.6,18.75,Debre markos
1452,2020,12,24,0.0,24.7,12.3,21.6,18.5,Debre markos
1453,2020,12,25,0.0,23.0,12.5,18.5,17.75,Debre markos
1454,2020,12,26,0.0,24.7,11.9,22.2,18.3,Debre markos
1455,2020,12,27,0.0,23.7,11.3,21.8,17.5,Debre markos
1456,2020,12,28,0.0,27.6,12.8,24.6,20.200000000000003,Debre markos
1457,2020,12,29,0.0,26.6,13.2,23.1,19.9,Debre markos
1458,2020,12,30,0.0,27.8,14.4,23.2,21.1,Debre markos
1459,2020,12,31,2.5,24.2,12.2,21.1,18.2,Debre markos
1460,2021,1,1,2.2,25.4,12.2,22.8,18.799999999999997,Debre markos
1461,2021,1,2,0.1,26.2,12.8,23.1,19.5,Debre markos
1462,2021,1,3,0.0,26.4,13.1,23.0,19.75,Debre markos
1463,2021,1,4,0.4,23.9,12.2,20.5,18.049999999999997,Debre markos
1464,2021,1,5,3.0,25.3,12.3,22.6,18.8,Debre markos
1465,2021,1,6,3.0,24.2,12.1,21.3,18.15,Debre markos
1466,2021,1,7,14.0,23.1,11.8,20.1,17.450000000000003,Debre markos
1467,2021,1,8,16.7,23.5,11.6,21.0,17.55,Debre markos
1468,2021,1,9,0.0,25.0,12.2,22.4,18.6,Debre markos
1469,2021,1,10,0.0,25.3,12.0,23.2,18.65,Debre markos
1470,2021,1,11,1.4,23.9,12.4,20.4,18.15,Debre markos
1471,2021,1,12,0.1,23.7,12.2,20.3,17.95,Debre markos
1472,2021,1,13,0.0,24.6,12.6,21.2,18.6,Debre markos
1473,2021,1,14,0.0,26.1,13.1,22.8,19.6,Debre markos
1474,2021,1,15,0.6,25.1,12.7,22.0,18.9,Debre markos
1475,2021,1,16,0.0,25.1,12.5,22.2,18.8,Debre markos
1476,2021,1,17,0.0,26.6,12.8,23.9,19.700000000000003,Debre markos
1477,2021,1,18,0.0,26.6,12.6,24.1,19.6,Debre markos
1478,2021,1,19,0.0,26.2,11.9,24.5,19.05,Debre markos
1479,2021,1,20,0.0,26.0,11.7,24.5,18.85,Debre markos
1480,2021,1,21,0.0,24.6,11.9,22.5,18.25,Debre markos
1481,2021,1,22,1.5,25.0,12.5,22.2,18.75,Debre markos
1482,2021,1,23,0.0,25.1,13.0,21.6,19.05,Debre markos
1483,2021,1,24,0.0,25.9,12.8,23.1,19.35,Debre markos
1484,2021,1,25,0.0,26.3,13.8,22.1,20.05,Debre markos
1485,2021,1,26,0.0,25.8,14.2,20.8,20.0,Debre markos
1486,2021,1,27,0.0,25.6,14.4,20.0,20.0,Debre markos
1487,2021,1,28,0.0,24.0,12.8,20.1,18.4,Debre markos
1488,2021,1,29,0.0,26.3,13.7,22.5,20.0,Debre markos
1489,2021,1,30,0.0,24.0,12.2,21.2,18.1,Debre markos
1490,2021,1,31,0.0,26.3,12.7,23.9,19.5,Debre markos
1491,2021,2,1,0.4,24.8,14.4,18.5,19.6,Debre markos
1492,2021,2,2,0.0,24.1,13.4,19.2,18.75,Debre markos
1493,2021,2,3,0.0,26.1,13.8,22.2,19.950000000000003,Debre markos
1494,2021,2,4,0.0,25.6,12.7,23.0,19.15,Debre markos
1495,2021,2,5,0.0,26.6,12.8,24.3,19.700000000000003,Debre markos
1496,2021,2,6,0.0,25.6,12.4,23.4,19.0,Debre markos
1497,2021,2,7,0.0,26.2,13.3,23.0,19.75,Debre markos
1498,2021,2,8,0.0,26.4,13.0,23.8,19.7,Debre markos
1499,2021,2,9,0.0,26.4,12.4,24.6,19.4,Debre markos
1500,2021,2,10,0.0,26.4,11.8,25.3,19.1,Debre markos
1501,2021,2,11,0.0,26.8,12.4,25.2,19.6,Debre markos
1502,2021,2,12,0.0,27.6,13.3,24.9,20.450000000000003,Debre markos
1503,2021,2,13,0.0,27.4,13.7,24.2,20.549999999999997,Debre markos
1504,2021,2,14,0.0,28.3,15.4,23.3,21.85,Debre markos
1505,2021,2,15,0.7,25.2,13.7,20.7,19.45,Debre markos
1506,2021,2,16,0.0,28.2,15.2,23.3,21.7,Debre markos
1507,2021,2,17,0.8,27.0,14.7,22.2,20.85,Debre markos
1508,2021,2,18,0.0,28.0,14.8,23.6,21.4,Debre markos
1509,2021,2,19,0.0,27.3,13.7,24.1,20.5,Debre markos
1510,2021,2,20,0.0,26.6,13.2,23.9,19.9,Debre markos
1511,2021,2,21,0.0,26.6,13.7,23.2,20.15,Debre markos
1512,2021,2,22,0.3,26.6,12.9,24.3,19.75,Debre markos
1513,2021,2,23,0.0,26.9,13.5,24.1,20.2,Debre markos
1514,2021,2,24,0.0,26.9,13.5,24.1,20.2,Debre markos
1515,2021,2,25,1.7,25.6,13.5,21.8,19.55,Debre markos
1516,2021,2,26,0.0,26.5,13.8,23.0,20.15,Debre markos
1517,2021,2,27,0.0,26.2,12.7,24.2,19.45,Debre markos
1518,2021,2,28,0.0,28.2,13.4,25.8,20.8,Debre markos
1519,2021,3,1,2.7,24.7,12.4,22.3,18.55,Debre markos
1520,2021,3,2,1.2,25.0,12.2,23.1,18.6,Debre markos
1521,2021,3,3,2.4,24.8,11.8,23.4,18.3,Debre markos
1522,2021,3,4,0.7,26.5,11.6,25.9,19.05,Debre markos
1523,2021,3,5,2.7,24.9,12.7,22.3,18.799999999999997,Debre markos
1524,2021,3,6,1.9,24.9,12.8,22.2,18.85,Debre markos
1525,2021,3,7,2.6,25.1,12.5,22.8,18.8,Debre markos
1526,2021,3,8,2.7,25.0,12.5,22.8,18.75,Debre markos
1527,2021,3,9,0.6,24.6,12.7,21.7,18.65,Debre markos
1528,2021,3,10,0.0,25.8,12.3,24.1,19.05,Debre markos
1529,2021,3,11,0.0,26.3,12.5,24.7,19.4,Debre markos
1530,2021,3,12,0.7,25.7,12.8,23.4,19.25,Debre markos
1531,2021,3,13,2.2,24.5,13.3,20.4,18.9,Debre markos
1532,2021,3,14,2.0,24.8,13.0,21.4,18.9,Debre markos
1533,2021,3,15,2.8,23.5,13.2,18.5,18.35,Debre markos
1534,2021,3,16,1.0,24.0,13.6,18.7,18.8,Debre markos
1535,2021,3,17,0.1,25.0,13.5,21.0,19.25,Debre markos
1536,2021,3,18,0.5,24.9,14.5,18.8,19.7,Debre markos
1537,2021,3,19,1.6,23.4,13.4,17.8,18.4,Debre markos
1538,2021,3,20,0.0,25.1,12.7,22.6,18.9,Debre markos
1539,2021,3,21,0.5,24.6,12.7,21.6,18.65,Debre markos
1540,2021,3,22,0.0,24.9,12.6,22.2,18.75,Debre markos
1541,2021,3,23,0.0,25.7,12.4,23.9,19.05,Debre markos
1542,2021,3,24,0.0,26.6,12.3,25.2,19.450000000000003,Debre markos
1543,2021,3,25,0.0,26.0,13.3,23.0,19.65,Debre markos
1544,2021,3,26,1.4,25.9,13.4,22.6,19.65,Debre markos
1545,2021,3,27,0.1,25.8,13.7,22.1,19.75,Debre markos
1546,2021,3,28,0.7,25.6,13.7,21.5,19.65,Debre markos
