level_0,index,year,month,day,rain,tmax,tmin,srad,Tmean,district
2142,2142,2022,11,14,0.0,23.1,6.7,26.4,14.9,Debre Elias
2143,2143,2022,11,15,0.0,23.2,7.3,26.0,15.25,Debre Elias
2144,2144,2022,11,16,0.0,23.8,8.1,25.9,15.95,Debre Elias
2145,2145,2022,11,17,0.0,24.6,7.8,26.6,16.2,Debre Elias
2146,2146,2022,11,18,0.0,24.9,8.7,26.2,16.799999999999997,Debre Elias
2147,2147,2022,11,19,0.0,25.9,9.7,26.2,17.799999999999997,Debre Elias
2148,2148,2022,11,20,0.0,25.0,9.8,25.3,17.4,Debre Elias
2149,2149,2022,11,21,0.0,25.5,8.9,26.4,17.2,Debre Elias
2150,2150,2022,11,22,0.0,24.6,7.4,26.7,16.0,Debre Elias
2151,2151,2022,11,23,0.0,24.2,6.6,26.9,15.399999999999999,Debre Elias
2152,2152,2022,11,24,0.0,24.2,7.7,26.2,15.95,Debre Elias
2153,2153,2022,11,25,0.0,24.8,6.4,27.2,15.600000000000001,Debre Elias
2154,2154,2022,11,26,0.0,24.3,8.3,25.9,16.3,Debre Elias
2155,2155,2022,11,27,0.0,24.9,9.7,25.2,17.299999999999997,Debre Elias
2156,2156,2022,11,28,0.1,24.3,10.2,24.0,17.25,Debre Elias
2157,2157,2022,11,29,0.0,21.8,9.5,21.6,15.65,Debre Elias
2158,2158,2022,11,30,0.0,24.8,9.7,25.0,17.25,Debre Elias
2159,2159,2022,12,1,0.0,24.4,10.5,23.8,17.45,Debre Elias
2160,2160,2022,12,2,0.0,22.5,8.8,23.5,15.65,Debre Elias
2161,2161,2022,12,3,0.0,22.8,8.3,24.4,15.55,Debre Elias
2162,2162,2022,12,4,0.0,22.9,7.8,24.9,15.35,Debre Elias
2163,2163,2022,12,5,0.0,22.6,7.2,25.3,14.9,Debre Elias
2164,2164,2022,12,6,0.0,23.1,8.7,24.2,15.9,Debre Elias
2165,2165,2022,12,7,0.0,22.5,8.9,23.4,15.7,Debre Elias
2166,2166,2022,12,8,0.0,24.2,8.2,25.7,16.2,Debre Elias
2167,2167,2022,12,9,0.0,24.1,9.7,24.2,16.9,Debre Elias
2168,2168,2022,12,10,0.0,22.6,8.9,23.5,15.75,Debre Elias
2169,2169,2022,12,11,0.0,22.7,8.7,23.8,15.7,Debre Elias
2170,2170,2022,12,12,0.0,23.8,8.1,25.4,15.95,Debre Elias
2171,2171,2022,12,13,0.0,23.8,7.9,25.6,15.850000000000001,Debre Elias
2172,2172,2022,12,14,0.0,23.6,7.4,25.8,15.5,Debre Elias
2173,2173,2022,12,15,0.0,25.0,8.1,26.2,16.55,Debre Elias
2174,2174,2022,12,16,0.0,23.8,8.2,25.3,16.0,Debre Elias
2175,2175,2022,12,17,0.0,24.4,7.9,26.0,16.15,Debre Elias
2176,2176,2022,12,18,0.0,24.1,9.4,24.5,16.75,Debre Elias
2177,2177,2022,12,19,0.0,23.2,9.6,23.4,16.4,Debre Elias
2178,2178,2022,12,20,0.0,24.6,10.2,24.2,17.4,Debre Elias
2179,2179,2022,12,21,0.0,22.3,9.8,21.8,16.05,Debre Elias
2180,2180,2022,12,22,0.0,23.3,9.4,23.8,16.35,Debre Elias
2181,2181,2022,12,23,0.0,24.9,10.4,24.4,17.65,Debre Elias
2182,2182,2022,12,24,0.0,23.5,9.1,24.3,16.3,Debre Elias
2183,2183,2022,12,25,0.0,25.4,9.3,25.7,17.35,Debre Elias
2184,2184,2022,12,26,0.0,24.1,8.9,25.0,16.5,Debre Elias
2185,2185,2022,12,27,0.0,22.6,9.5,22.7,16.05,Debre Elias
2186,2186,2022,12,28,0.0,24.7,9.6,25.0,17.15,Debre Elias
2187,2187,2022,12,29,0.0,25.0,8.5,26.0,16.75,Debre Elias
2188,2188,2022,12,30,0.0,24.7,7.7,26.3,16.2,Debre Elias
2189,2189,2022,12,31,0.0,25.0,8.5,26.1,16.75,Debre Elias
2190,2190,2023,1,1,0.0,25.1,9.5,25.4,17.3,Debre Elias
2191,2191,2023,1,2,0.0,24.7,9.3,25.2,17.0,Debre Elias
2192,2192,2023,1,3,0.0,22.6,10.1,21.9,16.35,Debre Elias
2193,2193,2023,1,4,0.0,23.4,9.1,24.2,16.25,Debre Elias
2194,2194,2023,1,5,1.1,21.6,9.9,20.6,15.75,Debre Elias
2195,2195,2023,1,6,0.5,20.3,9.5,19.1,14.9,Debre Elias
2196,2196,2023,1,7,0.0,21.3,7.8,23.3,14.55,Debre Elias
2197,2197,2023,1,8,0.0,22.1,7.9,24.2,15.0,Debre Elias
2198,2198,2023,1,9,0.0,23.3,8.2,25.0,15.75,Debre Elias
2199,2199,2023,1,10,0.0,22.9,8.1,24.8,15.5,Debre Elias
2200,2200,2023,1,11,0.0,22.6,8.0,24.6,15.3,Debre Elias
2201,2201,2023,1,12,0.0,22.6,7.9,24.8,15.25,Debre Elias
2202,2202,2023,1,13,0.0,23.2,8.4,24.8,15.8,Debre Elias
2203,2203,2023,1,14,0.0,23.9,8.9,25.1,16.4,Debre Elias
2204,2204,2023,1,15,0.0,23.3,8.7,24.7,16.0,Debre Elias
2205,2205,2023,1,16,0.0,21.4,9.7,20.7,15.549999999999999,Debre Elias
2206,2206,2023,1,17,0.0,22.9,9.2,23.7,16.049999999999997,Debre Elias
2207,2207,2023,1,18,0.0,24.9,10.0,25.1,17.45,Debre Elias
2208,2208,2023,1,19,0.0,25.2,10.8,24.6,18.0,Debre Elias
2209,2209,2023,1,20,0.0,25.2,10.2,25.2,17.7,Debre Elias
2210,2210,2023,1,21,0.0,25.0,10.4,24.8,17.7,Debre Elias
2211,2211,2023,1,22,0.0,24.9,9.1,26.0,17.0,Debre Elias
2212,2212,2023,1,23,0.0,24.2,7.8,26.5,16.0,Debre Elias
2213,2213,2023,1,24,0.0,24.5,4.8,28.0,14.65,Debre Elias
2214,2214,2023,1,25,0.0,25.1,7.4,27.3,16.25,Debre Elias
2215,2215,2023,1,26,0.0,25.8,8.7,27.0,17.25,Debre Elias
2216,2216,2023,1,27,0.0,24.9,9.1,26.1,17.0,Debre Elias
2217,2217,2023,1,28,0.0,25.8,9.3,26.7,17.55,Debre Elias
2218,2218,2023,1,29,0.0,25.7,9.8,26.3,17.75,Debre Elias
2219,2219,2023,1,30,0.0,25.1,9.0,26.5,17.05,Debre Elias
2220,2220,2023,1,31,0.0,25.7,8.0,27.5,16.85,Debre Elias
2221,2221,2023,2,1,0.0,25.8,8.5,27.3,17.15,Debre Elias
2222,2222,2023,2,2,0.0,25.4,8.7,27.0,17.049999999999997,Debre Elias
2223,2223,2023,2,3,0.0,25.6,9.3,26.7,17.450000000000003,Debre Elias
2224,2224,2023,2,4,0.0,26.3,12.8,23.9,19.55,Debre Elias
2225,2225,2023,2,5,0.2,25.6,11.6,24.5,18.6,Debre Elias
2226,2226,2023,2,6,0.0,22.5,10.3,21.9,16.4,Debre Elias
2227,2227,2023,2,7,0.0,23.6,9.5,24.7,16.55,Debre Elias
2228,2228,2023,2,8,0.0,25.9,11.7,24.7,18.799999999999997,Debre Elias
2229,2229,2023,2,9,0.0,25.7,11.0,25.3,18.35,Debre Elias
2230,2230,2023,2,10,0.0,25.9,10.2,26.5,18.049999999999997,Debre Elias
2231,2231,2023,2,11,0.0,26.3,12.3,24.6,19.3,Debre Elias
2232,2232,2023,2,12,0.4,24.4,11.9,22.5,18.15,Debre Elias
2233,2233,2023,2,13,3.2,23.1,11.4,21.2,17.25,Debre Elias
2234,2234,2023,2,14,0.3,24.1,10.9,23.5,17.5,Debre Elias
2235,2235,2023,2,15,14.4,23.1,11.4,21.3,17.25,Debre Elias
2236,2236,2023,2,16,0.0,24.9,10.7,24.9,17.799999999999997,Debre Elias
2237,2237,2023,2,17,0.0,24.3,10.6,24.3,17.45,Debre Elias
2238,2238,2023,2,18,0.7,24.5,10.9,24.1,17.7,Debre Elias
2239,2239,2023,2,19,0.0,24.9,11.3,24.3,18.1,Debre Elias
2240,2240,2023,2,20,2.4,24.4,11.2,23.6,17.799999999999997,Debre Elias
2241,2241,2023,2,21,0.4,24.1,11.0,23.6,17.55,Debre Elias
2242,2242,2023,2,22,6.4,20.7,9.7,19.9,15.2,Debre Elias
2243,2243,2023,2,23,0.0,24.0,9.9,24.8,16.95,Debre Elias
2244,2244,2023,2,24,0.0,25.9,10.7,26.2,18.299999999999997,Debre Elias
2245,2245,2023,2,25,0.0,26.2,10.8,26.4,18.5,Debre Elias
2246,2246,2023,2,26,0.0,27.6,12.6,25.9,20.1,Debre Elias
2247,2247,2023,2,27,0.0,28.1,13.1,26.0,20.6,Debre Elias
2248,2248,2023,2,28,0.0,28.5,12.4,27.0,20.45,Debre Elias
2249,2249,2023,3,1,0.0,29.6,11.5,28.3,20.55,Debre Elias
2250,2250,2023,3,2,0.0,30.0,11.7,28.4,20.85,Debre Elias
2251,2251,2023,3,3,0.0,30.0,12.3,28.2,21.15,Debre Elias
2252,2252,2023,3,4,0.0,29.9,12.4,28.0,21.15,Debre Elias
2253,2253,2023,3,5,0.0,31.5,13.2,28.4,22.35,Debre Elias
2254,2254,2023,3,6,0.0,30.6,12.1,28.6,21.35,Debre Elias
2255,2255,2023,3,7,0.0,31.1,11.9,28.9,21.5,Debre Elias
2256,2256,2023,3,8,0.0,30.4,10.9,29.0,20.65,Debre Elias
2257,2257,2023,3,9,0.0,31.1,11.1,29.1,21.1,Debre Elias
2258,2258,2023,3,10,0.0,30.1,12.6,28.1,21.35,Debre Elias
2259,2259,2023,3,11,0.0,30.6,14.9,26.8,22.75,Debre Elias
2260,2260,2023,3,12,0.1,28.4,14.1,25.2,21.25,Debre Elias
2261,2261,2023,3,13,1.0,25.9,13.7,22.2,19.799999999999997,Debre Elias
2262,2262,2023,3,14,0.0,28.2,13.3,25.9,20.75,Debre Elias
2263,2263,2023,3,15,0.2,26.7,12.9,24.6,19.8,Debre Elias
2264,2264,2023,3,16,0.0,29.4,12.7,27.5,21.049999999999997,Debre Elias
2265,2265,2023,3,17,0.0,28.8,13.0,26.8,20.9,Debre Elias
2266,2266,2023,3,18,0.0,29.1,13.2,26.9,21.15,Debre Elias
2267,2267,2023,3,19,0.0,29.6,10.6,28.7,20.1,Debre Elias
2268,2268,2023,3,20,0.0,30.4,10.5,29.0,20.45,Debre Elias
2269,2269,2023,3,21,0.0,31.1,11.9,28.8,21.5,Debre Elias
2270,2270,2023,3,22,0.0,30.4,11.6,28.6,21.0,Debre Elias
2271,2271,2023,3,23,0.0,29.7,10.9,28.6,20.3,Debre Elias
2272,2272,2023,3,24,0.0,28.6,13.1,26.5,20.85,Debre Elias
2273,2273,2023,3,25,0.0,28.6,11.7,27.6,20.15,Debre Elias
2274,2274,2023,3,26,0.0,28.9,13.5,26.3,21.2,Debre Elias
2275,2275,2023,3,27,0.0,29.4,14.2,26.1,21.799999999999997,Debre Elias
2276,2276,2023,3,28,0.2,27.6,13.8,24.6,20.700000000000003,Debre Elias
2277,2277,2023,3,29,0.0,28.7,12.7,26.8,20.7,Debre Elias
2278,2278,2023,3,30,3.3,25.2,12.7,22.4,18.95,Debre Elias
2279,2279,2023,3,31,5.1,25.1,12.2,23.1,18.65,Debre Elias
2280,2280,2023,4,1,1.8,24.8,12.1,22.9,18.45,Debre Elias
2281,2281,2023,4,2,0.6,25.3,12.1,23.6,18.7,Debre Elias
2282,2282,2023,4,3,0.0,25.8,13.0,23.0,19.4,Debre Elias
2283,2283,2023,4,4,0.3,25.7,12.7,23.3,19.2,Debre Elias
2284,2284,2023,4,5,0.4,26.4,12.3,24.8,19.35,Debre Elias
2285,2285,2023,4,6,1.9,25.3,12.6,22.8,18.95,Debre Elias
2286,2286,2023,4,7,1.1,25.3,12.3,23.2,18.8,Debre Elias
2287,2287,2023,4,8,1.3,25.5,11.4,24.6,18.45,Debre Elias
2288,2288,2023,4,9,3.1,22.7,12.3,18.7,17.5,Debre Elias
2289,2289,2023,4,10,2.3,23.4,12.0,20.5,17.7,Debre Elias
2290,2290,2023,4,11,0.0,25.8,12.0,24.2,18.9,Debre Elias
2291,2291,2023,4,12,0.0,27.2,11.3,26.4,19.25,Debre Elias
2292,2292,2023,4,13,0.3,24.9,12.1,22.8,18.5,Debre Elias
2293,2293,2023,4,14,1.7,23.6,11.8,21.1,17.700000000000003,Debre Elias
2294,2294,2023,4,15,1.3,25.1,12.1,23.0,18.6,Debre Elias
2295,2295,2023,4,16,5.8,22.1,12.6,16.4,17.35,Debre Elias
2296,2296,2023,4,17,1.8,23.5,12.5,19.7,18.0,Debre Elias
2297,2297,2023,4,18,1.0,23.5,12.0,20.5,17.75,Debre Elias
2298,2298,2023,4,19,4.6,21.8,11.7,17.7,16.75,Debre Elias
2299,2299,2023,4,20,3.0,23.3,11.3,21.4,17.3,Debre Elias
2300,2300,2023,4,21,3.9,23.9,11.1,22.5,17.5,Debre Elias
2301,2301,2023,4,22,28.7,21.5,11.6,17.4,16.55,Debre Elias
2302,2302,2023,4,23,6.9,21.7,11.1,18.8,16.4,Debre Elias
2303,2303,2023,4,24,24.0,22.1,10.6,20.4,16.35,Debre Elias
2304,2304,2023,4,25,6.9,21.7,11.8,17.2,16.75,Debre Elias
2305,2305,2023,4,26,3.6,23.0,11.7,20.0,17.35,Debre Elias
2306,2306,2023,4,27,0.3,24.6,10.2,24.5,17.4,Debre Elias
2307,2307,2023,4,28,0.0,26.3,8.4,27.0,17.35,Debre Elias
2308,2308,2023,4,29,0.0,26.4,9.1,26.7,17.75,Debre Elias
2309,2309,2023,4,30,0.0,27.2,10.9,26.0,19.05,Debre Elias
2310,2310,2023,5,1,0.0,27.3,9.5,26.8,18.4,Debre Elias
2311,2311,2023,5,2,0.0,26.7,12.1,24.5,19.4,Debre Elias
2312,2312,2023,5,3,1.2,24.4,12.9,20.2,18.65,Debre Elias
2313,2313,2023,5,4,1.7,24.2,12.8,20.2,18.5,Debre Elias
2314,2314,2023,5,5,2.1,24.7,13.2,20.3,18.95,Debre Elias
2315,2315,2023,5,6,4.3,22.3,13.9,13.8,18.1,Debre Elias
2316,2316,2023,5,7,3.1,23.7,12.8,19.1,18.25,Debre Elias
2317,2317,2023,5,8,6.5,21.1,12.9,13.3,17.0,Debre Elias
2318,2318,2023,5,9,1.7,22.3,12.5,17.0,17.4,Debre Elias
2319,2319,2023,5,10,0.0,25.0,10.6,24.1,17.8,Debre Elias
2320,2320,2023,5,11,0.0,26.0,8.7,26.2,17.35,Debre Elias
2321,2321,2023,5,12,0.0,26.2,5.8,27.1,16.0,Debre Elias
2322,2322,2023,5,13,0.0,27.8,9.1,26.6,18.45,Debre Elias
2323,2323,2023,5,14,0.0,26.1,11.6,24.1,18.85,Debre Elias
2324,2324,2023,5,15,1.3,24.5,12.4,21.0,18.45,Debre Elias
2325,2325,2023,5,16,4.1,23.7,12.4,19.7,18.05,Debre Elias
2326,2326,2023,5,17,4.5,20.8,12.6,13.4,16.7,Debre Elias
2327,2327,2023,5,18,0.5,25.4,10.1,24.6,17.75,Debre Elias
2328,2328,2023,5,19,1.4,24.7,12.5,21.1,18.6,Debre Elias
2329,2329,2023,5,20,0.0,26.3,8.9,25.8,17.6,Debre Elias
2330,2330,2023,5,21,0.0,26.0,7.2,26.3,16.6,Debre Elias
2331,2331,2023,5,22,0.0,27.0,9.3,25.9,18.15,Debre Elias
2332,2332,2023,5,23,1.6,26.0,12.0,23.2,19.0,Debre Elias
2333,2333,2023,5,24,1.8,24.1,12.5,20.0,18.3,Debre Elias
2334,2334,2023,5,25,12.1,19.5,11.9,11.9,15.7,Debre Elias
2335,2335,2023,5,26,2.6,21.4,11.0,17.8,16.2,Debre Elias
2336,2336,2023,5,27,9.5,21.1,11.7,15.9,16.4,Debre Elias
2337,2337,2023,5,28,3.9,21.5,11.4,17.4,16.45,Debre Elias
2338,2338,2023,5,29,3.1,19.9,10.3,16.3,15.1,Debre Elias
2339,2339,2023,5,30,1.2,22.0,10.5,19.9,16.25,Debre Elias
2340,2340,2023,5,31,25.0,19.5,11.2,13.5,15.35,Debre Elias
2341,2341,2023,6,1,3.1,19.7,9.6,17.2,14.649999999999999,Debre Elias
2342,2342,2023,6,2,1.4,21.2,9.6,19.9,15.399999999999999,Debre Elias
2343,2343,2023,6,3,1.1,21.5,11.0,18.0,16.25,Debre Elias
2344,2344,2023,6,4,9.3,18.8,10.7,12.9,14.75,Debre Elias
2345,2345,2023,6,5,0.0,21.0,8.6,21.1,14.8,Debre Elias
2346,2346,2023,6,6,9.8,20.9,11.2,16.3,16.049999999999997,Debre Elias
2347,2347,2023,6,7,9.6,19.0,11.5,11.6,15.25,Debre Elias
2348,2348,2023,6,8,5.1,19.3,9.8,16.0,14.55,Debre Elias
2349,2349,2023,6,9,4.0,19.3,9.7,16.2,14.5,Debre Elias
2350,2350,2023,6,10,25.1,19.2,11.3,12.5,15.25,Debre Elias
2351,2351,2023,6,11,0.4,18.9,10.7,13.2,14.799999999999999,Debre Elias
2352,2352,2023,6,12,2.3,17.1,11.9,6.5,14.5,Debre Elias
2353,2353,2023,6,13,4.9,19.4,7.8,19.9,13.6,Debre Elias
2354,2354,2023,6,14,0.8,18.6,9.9,14.3,14.25,Debre Elias
2355,2355,2023,6,15,2.6,17.6,10.4,11.0,14.0,Debre Elias
2356,2356,2023,6,16,0.1,20.4,7.4,21.7,13.899999999999999,Debre Elias
2357,2357,2023,6,17,3.4,18.8,10.5,13.4,14.65,Debre Elias
2358,2358,2023,6,18,2.8,18.8,10.3,13.8,14.55,Debre Elias
2359,2359,2023,6,19,6.7,19.4,10.6,14.5,15.0,Debre Elias
2360,2360,2023,6,20,12.7,19.0,11.4,11.9,15.2,Debre Elias
2361,2361,2023,6,21,3.9,19.1,10.9,13.2,15.0,Debre Elias
2362,2362,2023,6,22,0.7,19.9,10.3,16.1,15.1,Debre Elias
2363,2363,2023,6,23,0.1,19.8,10.6,15.3,15.2,Debre Elias
2364,2364,2023,6,24,2.8,19.2,10.8,13.5,15.0,Debre Elias
2365,2365,2023,6,25,0.0,20.0,10.0,17.0,15.0,Debre Elias
2366,2366,2023,6,26,2.4,21.5,9.8,19.8,15.65,Debre Elias
2367,2367,2023,6,27,65.7,19.0,10.8,13.3,14.9,Debre Elias
2368,2368,2023,6,28,0.0,17.5,10.9,9.6,14.2,Debre Elias
2369,2369,2023,6,29,1.2,18.6,10.4,13.3,14.5,Debre Elias
2370,2370,2023,6,30,4.0,19.7,10.9,14.6,15.3,Debre Elias
2371,2371,2023,7,1,0.0,19.0,11.0,12.9,15.0,Debre Elias
2372,2372,2023,7,2,3.8,19.2,10.3,14.6,14.75,Debre Elias
2373,2373,2023,7,3,14.3,18.4,11.3,10.9,14.85,Debre Elias
2374,2374,2023,7,4,0.1,18.6,11.1,11.8,14.850000000000001,Debre Elias
2375,2375,2023,7,5,1.2,19.2,11.3,12.4,15.25,Debre Elias
2376,2376,2023,7,6,3.8,19.3,11.6,11.9,15.45,Debre Elias
2377,2377,2023,7,7,1.7,19.1,11.2,12.5,15.15,Debre Elias
2378,2378,2023,7,8,4.6,18.2,11.0,10.8,14.6,Debre Elias
2379,2379,2023,7,9,8.4,18.8,10.1,14.4,14.45,Debre Elias
2380,2380,2023,7,10,0.6,20.1,10.5,16.1,15.3,Debre Elias
2381,2381,2023,7,11,3.9,19.1,10.8,13.4,14.950000000000001,Debre Elias
2382,2382,2023,7,12,3.6,17.6,11.0,9.6,14.3,Debre Elias
2383,2383,2023,7,13,0.1,18.3,10.4,12.6,14.350000000000001,Debre Elias
2384,2384,2023,7,14,3.8,18.1,10.9,10.9,14.5,Debre Elias
2385,2385,2023,7,15,38.8,18.2,11.7,9.2,14.95,Debre Elias
2386,2386,2023,7,16,1.6,19.4,11.2,13.2,15.299999999999999,Debre Elias
2387,2387,2023,7,17,4.6,19.0,11.7,11.2,15.35,Debre Elias
2388,2388,2023,7,18,1.2,19.9,11.0,14.7,15.45,Debre Elias
2389,2389,2023,7,19,20.4,20.6,12.1,14.0,16.35,Debre Elias
2390,2390,2023,7,20,8.1,20.6,12.4,13.2,16.5,Debre Elias
2391,2391,2023,7,21,8.7,20.1,12.4,12.0,16.25,Debre Elias
2392,2392,2023,7,22,17.8,20.6,11.7,14.8,16.15,Debre Elias
2393,2393,2023,7,23,13.5,19.5,11.9,11.9,15.7,Debre Elias
2394,2394,2023,7,24,22.2,19.7,11.6,13.1,15.649999999999999,Debre Elias
2395,2395,2023,7,25,1.7,20.0,11.2,14.5,15.6,Debre Elias
2396,2396,2023,7,26,20.0,18.7,12.1,9.6,15.399999999999999,Debre Elias
2397,2397,2023,7,27,77.8,18.2,11.9,8.9,15.05,Debre Elias
2398,2398,2023,7,28,0.3,20.0,11.2,14.7,15.6,Debre Elias
2399,2399,2023,7,29,15.8,18.2,11.8,9.2,15.0,Debre Elias
2400,2400,2023,7,30,1.7,18.9,11.3,12.1,15.1,Debre Elias
2401,2401,2023,7,31,36.0,17.8,12.4,6.8,15.100000000000001,Debre Elias
2402,2402,2023,8,1,7.8,17.7,12.1,7.3,14.899999999999999,Debre Elias
2403,2403,2023,8,2,11.9,17.9,12.1,7.7,15.0,Debre Elias
2404,2404,2023,8,3,3.3,16.6,11.7,5.9,14.15,Debre Elias
2405,2405,2023,8,4,5.0,17.0,11.3,7.6,14.15,Debre Elias
2406,2406,2023,8,5,29.2,14.9,10.1,5.7,12.5,Debre Elias
2407,2407,2023,8,6,0.0,19.3,8.8,18.4,14.05,Debre Elias
2408,2408,2023,8,7,0.0,20.5,9.9,18.5,15.2,Debre Elias
2409,2409,2023,8,8,0.0,19.9,9.2,18.6,14.549999999999999,Debre Elias
2410,2410,2023,8,9,1.8,19.7,11.9,12.6,15.8,Debre Elias
2411,2411,2023,8,10,0.2,20.1,11.4,14.5,15.75,Debre Elias
2412,2412,2023,8,11,3.8,18.6,11.6,10.5,15.100000000000001,Debre Elias
2413,2413,2023,8,12,3.8,20.3,10.8,16.3,15.55,Debre Elias
2414,2414,2023,8,13,32.8,17.6,11.3,8.9,14.450000000000001,Debre Elias
2415,2415,2023,8,14,0.6,20.4,10.0,18.0,15.2,Debre Elias
2416,2416,2023,8,15,4.1,19.2,11.3,12.7,15.25,Debre Elias
2417,2417,2023,8,16,1.7,18.9,11.2,12.1,15.049999999999999,Debre Elias
2418,2418,2023,8,17,0.4,20.4,10.5,17.3,15.45,Debre Elias
2419,2419,2023,8,18,4.5,18.6,11.1,11.9,14.850000000000001,Debre Elias
2420,2420,2023,8,19,20.8,18.3,10.8,12.0,14.55,Debre Elias
2421,2421,2023,8,20,1.6,20.3,10.2,17.5,15.25,Debre Elias
2422,2422,2023,8,21,1.5,18.9,11.0,12.9,14.95,Debre Elias
2423,2423,2023,8,22,7.0,17.9,10.9,10.5,14.399999999999999,Debre Elias
2424,2424,2023,8,23,0.3,18.8,9.6,15.8,14.2,Debre Elias
2425,2425,2023,8,24,2.3,20.2,10.8,16.3,15.5,Debre Elias
2426,2426,2023,8,25,4.6,19.9,11.4,14.2,15.649999999999999,Debre Elias
2427,2427,2023,8,26,7.9,20.0,10.9,15.5,15.45,Debre Elias
2428,2428,2023,8,27,2.4,19.9,11.6,13.8,15.75,Debre Elias
2429,2429,2023,8,28,0.1,19.9,11.3,14.4,15.6,Debre Elias
2430,2430,2023,8,29,3.8,19.6,11.8,12.7,15.700000000000001,Debre Elias
2431,2431,2023,8,30,1.3,21.4,10.8,18.8,16.1,Debre Elias
2432,2432,2023,8,31,61.3,17.8,10.7,11.0,14.25,Debre Elias
2433,2433,2023,9,1,0.0,19.2,10.2,15.4,14.7,Debre Elias
2434,2434,2023,9,2,0.0,20.7,9.8,19.4,15.25,Debre Elias
2435,2435,2023,9,3,11.7,19.6,11.0,14.5,15.3,Debre Elias
2436,2436,2023,9,4,0.3,19.1,10.9,13.5,15.0,Debre Elias
2437,2437,2023,9,5,0.4,20.6,10.0,19.0,15.3,Debre Elias
2438,2438,2023,9,6,0.7,20.8,11.0,17.2,15.9,Debre Elias
2439,2439,2023,9,7,0.1,21.4,10.6,19.3,16.0,Debre Elias
2440,2440,2023,9,8,2.3,21.1,10.5,18.8,15.8,Debre Elias
2441,2441,2023,9,9,10.9,20.2,11.1,15.7,15.649999999999999,Debre Elias
2442,2442,2023,9,10,15.6,19.1,11.5,11.9,15.3,Debre Elias
2443,2443,2023,9,11,1.3,20.8,10.5,18.4,15.65,Debre Elias
2444,2444,2023,9,12,1.1,20.4,11.4,15.5,15.899999999999999,Debre Elias
2445,2445,2023,9,13,12.1,21.3,10.3,19.7,15.8,Debre Elias
2446,2446,2023,9,14,5.3,20.5,11.8,14.8,16.15,Debre Elias
2447,2447,2023,9,15,1.4,22.7,11.5,20.1,17.1,Debre Elias
2448,2448,2023,9,16,0.0,22.3,10.8,20.7,16.55,Debre Elias
2449,2449,2023,9,17,0.0,21.5,10.4,20.0,15.95,Debre Elias
2450,2450,2023,9,18,0.1,21.7,10.8,19.5,16.25,Debre Elias
2451,2451,2023,9,19,14.1,22.4,11.4,19.9,16.9,Debre Elias
2452,2452,2023,9,20,3.4,20.2,11.5,14.7,15.85,Debre Elias
2453,2453,2023,9,21,0.3,21.1,10.6,18.8,15.850000000000001,Debre Elias
2454,2454,2023,9,22,0.0,21.9,9.9,21.7,15.899999999999999,Debre Elias
2455,2455,2023,9,23,0.0,21.8,9.9,21.6,15.850000000000001,Debre Elias
2456,2456,2023,9,24,0.0,21.7,9.1,22.6,15.399999999999999,Debre Elias
2457,2457,2023,9,25,0.3,21.3,9.6,21.0,15.45,Debre Elias
2458,2458,2023,9,26,0.0,21.2,9.6,20.9,15.399999999999999,Debre Elias
2459,2459,2023,9,27,0.4,21.0,9.0,21.8,15.0,Debre Elias
2460,2460,2023,9,28,1.6,20.3,11.6,14.7,15.95,Debre Elias
2461,2461,2023,9,29,25.4,20.7,11.5,15.9,16.1,Debre Elias
2462,2462,2023,9,30,27.9,19.4,11.2,13.6,15.299999999999999,Debre Elias
2463,2463,2023,10,1,0.2,21.5,9.4,21.8,15.45,Debre Elias
2464,2464,2023,10,2,0.0,23.4,7.8,26.4,15.6,Debre Elias
2465,2465,2023,10,3,0.0,24.1,9.7,25.1,16.9,Debre Elias
2466,2466,2023,10,4,0.0,24.0,8.3,26.4,16.15,Debre Elias
2467,2467,2023,10,5,0.0,24.2,7.8,27.0,16.0,Debre Elias
2468,2468,2023,10,6,0.3,22.4,10.2,22.0,16.299999999999997,Debre Elias
2469,2469,2023,10,7,0.0,21.9,9.0,23.2,15.45,Debre Elias
2470,2470,2023,10,8,0.0,22.3,7.8,25.2,15.05,Debre Elias
2471,2471,2023,10,9,0.0,22.3,7.3,25.8,14.8,Debre Elias
2472,2472,2023,10,10,0.0,22.3,8.8,24.0,15.55,Debre Elias
2473,2473,2023,10,11,0.0,22.6,7.0,26.3,14.8,Debre Elias
2474,2474,2023,10,12,0.0,22.4,8.8,24.2,15.6,Debre Elias
2475,2475,2023,10,13,0.0,22.0,9.6,22.3,15.8,Debre Elias
2476,2476,2023,10,14,0.5,21.1,10.9,18.3,16.0,Debre Elias
2477,2477,2023,10,15,4.2,21.1,11.1,17.7,16.1,Debre Elias
2478,2478,2023,10,16,9.2,20.9,11.0,17.5,15.95,Debre Elias
2479,2479,2023,10,17,3.4,20.4,11.4,15.3,15.899999999999999,Debre Elias
2480,2480,2023,10,18,2.2,21.1,10.7,18.6,15.9,Debre Elias
2481,2481,2023,10,19,1.3,21.6,10.8,19.3,16.200000000000003,Debre Elias
2482,2482,2023,10,20,0.9,21.9,10.9,19.7,16.4,Debre Elias
2483,2483,2023,10,21,0.2,21.7,10.8,19.5,16.25,Debre Elias
2484,2484,2023,10,22,1.3,22.3,10.7,20.9,16.5,Debre Elias
